College,Topic,Count,URL,TopicForAuthors,first_Author,URL_forAuthor1,second_Author,URL_forAuthor2,third_Author,URL_forAuthor3
College of Computing & Informatics,gamification,1,https:\/\/pages.charlotte.edu\/connections\/links\/gamification\/,information security,SungJune Park,https://pages.charlotte.edu/connections/people/sungjune-park/,Bei-Tseng Chu,https://pages.charlotte.edu/connections/people/billchu/,,
College of Computing & Informatics,serious games,1,https:\/\/pages.charlotte.edu\/connections\/links\/serious-games\/,medical informatics,Mohamed Shehab,https://pages.charlotte.edu/connections/people/mshehab/,,,,
College of Computing & Informatics,computer interactions,1,https:\/\/pages.charlotte.edu\/connections\/links\/computer-interactions\/,gamification,,,,,,
College of Computing & Informatics,usable privacy,1,https:\/\/pages.charlotte.edu\/connections\/links\/usable-privacy\/,serious games,,,,,,
College of Computing & Informatics,usable security,1,https:\/\/pages.charlotte.edu\/connections\/links\/usable-security\/,computer interactions,,,,,,
College of Computing & Informatics,design,1,https:\/\/pages.charlotte.edu\/connections\/links\/design\/,usable privacy,Heather Lipford,https://pages.charlotte.edu/connections/people/richter/,,,,
College of Computing & Informatics,data analytics,1,https:\/\/pages.charlotte.edu\/connections\/links\/data-analytics\/,usable security,Heather Lipford,https://pages.charlotte.edu/connections/people/richter/,,,,
College of Computing & Informatics,interactive information retrieval,1,https:\/\/pages.charlotte.edu\/connections\/links\/interactive-information-retrieval\/,design,Catty Dan Zhang,https://pages.charlotte.edu/connections/people/dzhang14/,Lidia Klein,https://pages.charlotte.edu/connections/people/lklein7/,Cynthia Frank,https://pages.charlotte.edu/connections/people/cfrank18/
College of Computing & Informatics,search behavior,1,https:\/\/pages.charlotte.edu\/connections\/links\/search-behavior\/,data analytics,Xi Niu,https://pages.charlotte.edu/connections/people/xniu2/,Matthew Phillips,https://pages.charlotte.edu/connections/people/matthew-phillips/,,
College of Computing & Informatics,access control,1,https:\/\/pages.charlotte.edu\/connections\/links\/access-control\/,interactive information retrieval,Xi Niu,https://pages.charlotte.edu/connections/people/xniu2/,,,,
College of Computing & Informatics,mobile applications,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-applications\/,search behavior,Xi Niu,https://pages.charlotte.edu/connections/people/xniu2/,,,,
College of Computing & Informatics,model-checking,1,https:\/\/pages.charlotte.edu\/connections\/links\/model-checking\/,access control,Mohamed Shehab,https://pages.charlotte.edu/connections/people/mshehab/,,,,
College of Computing & Informatics,mobile health,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-health\/,mobile applications,Mohamed Shehab,https://pages.charlotte.edu/connections/people/mshehab/,,,,
College of Computing & Informatics,security,1,https:\/\/pages.charlotte.edu\/connections\/links\/security\/,model-checking,Meera Sridhar,https://pages.charlotte.edu/connections/people/msridhar/,,,,
College of Computing & Informatics,web services,1,https:\/\/pages.charlotte.edu\/connections\/links\/web-services\/,mobile health,Mohamed Shehab,https://pages.charlotte.edu/connections/people/mshehab/,,,,
College of Computing & Informatics,abstract interpretation,1,https:\/\/pages.charlotte.edu\/connections\/links\/abstract-interpretation\/,security,Mohamed Shehab,https://pages.charlotte.edu/connections/people/mshehab/,,,,
College of Computing & Informatics,binary instrumentation,1,https:\/\/pages.charlotte.edu\/connections\/links\/binary-instrumentation\/,web services,Mohamed Shehab,https://pages.charlotte.edu/connections/people/mshehab/,,,,
College of Computing & Informatics,cyber-physical systems security,1,https:\/\/pages.charlotte.edu\/connections\/links\/cyber-physical-systems-security\/,abstract interpretation,Meera Sridhar,https://pages.charlotte.edu/connections/people/msridhar/,,,,
College of Computing & Informatics,in-lined reference monitoring,1,https:\/\/pages.charlotte.edu\/connections\/links\/in-lined-reference-monitoring\/,binary instrumentation,Meera Sridhar,https://pages.charlotte.edu/connections/people/msridhar/,,,,
College of Computing & Informatics,language analysis,1,https:\/\/pages.charlotte.edu\/connections\/links\/language-analysis\/,cyber-physical systems security,Meera Sridhar,https://pages.charlotte.edu/connections/people/msridhar/,,,,
College of Computing & Informatics,language design,1,https:\/\/pages.charlotte.edu\/connections\/links\/language-design\/,in-lined reference monitoring,Meera Sridhar,https://pages.charlotte.edu/connections/people/msridhar/,,,,
College of Computing & Informatics,language-based web security solutions,1,https:\/\/pages.charlotte.edu\/connections\/links\/language-based-web-security-solutions\/,language analysis,Meera Sridhar,https://pages.charlotte.edu/connections/people/msridhar/,,,,
College of Computing & Informatics,information privacy,1,https:\/\/pages.charlotte.edu\/connections\/links\/information-privacy\/,language design,Meera Sridhar,https://pages.charlotte.edu/connections/people/msridhar/,,,,
College of Computing & Informatics,bimanual interaction,1,https:\/\/pages.charlotte.edu\/connections\/links\/bimanual-interaction\/,language-based web security solutions,Meera Sridhar,https://pages.charlotte.edu/connections/people/msridhar/,,,,
College of Computing & Informatics,preemptive systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/preemptive-systems\/,information privacy,Bei-Tseng Chu,https://pages.charlotte.edu/connections/people/billchu/,,,,
College of Computing & Informatics,design studies,1,https:\/\/pages.charlotte.edu\/connections\/links\/design-studies\/,bimanual interaction,Alberto Gonzalez,https://pages.charlotte.edu/connections/people/agonza32/,,,,
College of Computing & Informatics,distributed databases,1,https:\/\/pages.charlotte.edu\/connections\/links\/distributed-databases\/,preemptive systems,Harini Ramaprasad,https://pages.charlotte.edu/connections/people/hramapra/,,,,
College of Computing & Informatics,knowledge discovery,1,https:\/\/pages.charlotte.edu\/connections\/links\/knowledge-discovery\/,design studies,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,multimedia databases,1,https:\/\/pages.charlotte.edu\/connections\/links\/multimedia-databases\/,distributed databases,Angelina Tzacheva,https://pages.charlotte.edu/connections/people/aatzache/,,,,
College of Computing & Informatics,communication networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/communication-networks\/,knowledge discovery,Angelina Tzacheva,https://pages.charlotte.edu/connections/people/aatzache/,,,,
College of Computing & Informatics,mobile big data,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-big-data\/,multimedia databases,Angelina Tzacheva,https://pages.charlotte.edu/connections/people/aatzache/,,,,
College of Computing & Informatics,mobile crowdsensing,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-crowdsensing\/,communication networks,,,,,,
College of Computing & Informatics,mobile social networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-social-networks\/,mobile big data,,,,,,
College of Computing & Informatics,abstract data,1,https:\/\/pages.charlotte.edu\/connections\/links\/abstract-data\/,mobile crowdsensing,,,,,,
College of Computing & Informatics,application design,1,https:\/\/pages.charlotte.edu\/connections\/links\/application-design\/,mobile social networks,,,,,,
College of Computing & Informatics,cluster-based visual analytics and animations,1,https:\/\/pages.charlotte.edu\/connections\/links\/cluster-based-visual-analytics-and-animations\/,abstract data,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,finance,1,https:\/\/pages.charlotte.edu\/connections\/links\/finance\/,application design,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,signal processing,1,https:\/\/pages.charlotte.edu\/connections\/links\/signal-processing\/,cluster-based visual analytics and animations,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,insight management visualization,1,https:\/\/pages.charlotte.edu\/connections\/links\/insight-management-visualization\/,finance,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,interactions visualization,1,https:\/\/pages.charlotte.edu\/connections\/links\/interactions-visualization\/,signal processing,,,,,,
College of Computing & Informatics,multidimensional data,1,https:\/\/pages.charlotte.edu\/connections\/links\/multidimensional-data\/,insight management visualization,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,networks and hierarchies,1,https:\/\/pages.charlotte.edu\/connections\/links\/networks-and-hierarchies\/,interactions visualization,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,sports,1,https:\/\/pages.charlotte.edu\/connections\/links\/sports\/,multidimensional data,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,text documents,1,https:\/\/pages.charlotte.edu\/connections\/links\/text-documents\/,networks and hierarchies,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,time-oriented data,1,https:\/\/pages.charlotte.edu\/connections\/links\/time-oriented-data\/,sports,Krystion Obie Nelson,https://pages.charlotte.edu/connections/people/ksobie/,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,
College of Computing & Informatics,trajectory data,1,https:\/\/pages.charlotte.edu\/connections\/links\/trajectory-data\/,text documents,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,biomedical instrumentation,1,https:\/\/pages.charlotte.edu\/connections\/links\/biomedical-instrumentation\/,time-oriented data,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,ovarian cancer research,1,https:\/\/pages.charlotte.edu\/connections\/links\/ovarian-cancer-research\/,trajectory data,Jing Yang,https://pages.charlotte.edu/connections/people/jyang13/,,,,
College of Computing & Informatics,video understanding,1,https:\/\/pages.charlotte.edu\/connections\/links\/video-understanding\/,biomedical instrumentation,M.Taghi Mostafavi,https://pages.charlotte.edu/connections/people/taghi/,,,,
College of Computing & Informatics,sensor networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/sensor-networks\/,ovarian cancer research,M.Taghi Mostafavi,https://pages.charlotte.edu/connections/people/taghi/,,,,
College of Computing & Informatics,creativity support tools,1,https:\/\/pages.charlotte.edu\/connections\/links\/creativity-support-tools\/,video understanding,,,,,,
College of Computing & Informatics,data science,1,https:\/\/pages.charlotte.edu\/connections\/links\/data-science\/,sensor networks,,,,,,
College of Computing & Informatics,exploratory satisficing,1,https:\/\/pages.charlotte.edu\/connections\/links\/exploratory-satisficing\/,creativity support tools,Alberto Gonzalez,https://pages.charlotte.edu/connections/people/agonza32/,,,,
College of Computing & Informatics,interactive dance,1,https:\/\/pages.charlotte.edu\/connections\/links\/interactive-dance\/,data science,Douglas Hague,https://pages.charlotte.edu/connections/people/dhague/,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,Yinghao Pan,https://pages.charlotte.edu/connections/people/ypan8/
College of Computing & Informatics,interface explorability,1,https:\/\/pages.charlotte.edu\/connections\/links\/interface-explorability\/,exploratory satisficing,Alberto Gonzalez,https://pages.charlotte.edu/connections/people/agonza32/,,,,
College of Computing & Informatics,novel interaction techniques,1,https:\/\/pages.charlotte.edu\/connections\/links\/novel-interaction-techniques\/,interactive dance,Alberto Gonzalez,https://pages.charlotte.edu/connections/people/agonza32/,,,,
College of Computing & Informatics,tangible interaction,1,https:\/\/pages.charlotte.edu\/connections\/links\/tangible-interaction\/,interface explorability,Alberto Gonzalez,https://pages.charlotte.edu/connections/people/agonza32/,,,,
College of Computing & Informatics,advanced machine learning,1,https:\/\/pages.charlotte.edu\/connections\/links\/advanced-machine-learning\/,novel interaction techniques,Alberto Gonzalez,https://pages.charlotte.edu/connections/people/agonza32/,,,,
College of Computing & Informatics,artificial intelligence,1,https:\/\/pages.charlotte.edu\/connections\/links\/artificial-intelligence\/,tangible interaction,Alberto Gonzalez,https://pages.charlotte.edu/connections/people/agonza32/,,,,
